Master_SKU,Original_Category,Amazon Cat,Remark,Cost,MRP,Uniware,FBA,Sjit,FBF,Launch Date,LOC,Cost into %,Cost after %,Return Charge,GST on Return,Final TP,Required Selling Price,Selected Price Range,Selected Fixed Fee Range,Commission %,Commission Amount,Fixed Closing Fee,FBA Pick Pack,Technology Fee,Full Shipping Fee,WHF % On Shipping,Shipping Fee Charged,Total Charges,Final Value After Charges,Sett Acc Panel,Net Profit On SP,Net Profit % On SP,Net Profit % On TP,Old Daily SP,Old Deal SP
JOPLJPR7033-M,Cotton Top,Apparel - Other products,Closed,0.0,2330.0,0.0,0.0,0.0,0.0,25-Feb-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLLTRW2024-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,315.0,2663.0,0.0,0.0,0.0,0.0,30-May-24,Surat,23.0,409.09090909090907,59.0,10.62,478.71090909090907,610,500-1000,500-1000,10.0,60.97,20.0,20.0,14.0,40.0,40.0,16.0,130.97,478.71,479.03,94.40999999999997,15.477049180327866,19.721714756676068,499.0,475.0
JOPLST08-S,Kurta-St,Apparel - Ethnic Wear,Closed,175.0,1996.0,0.0,0.0,0.0,0.0,9-Sep-23,Surat,23.0,227.27272727272728,59.0,10.62,296.89272727272726,366,300-500,250-500,1.0,3.66,20.0,20.0,13.0,30.0,40.0,12.0,68.66,296.89,297.34000000000003,52.72000000000003,14.40437158469946,17.757255451923264,349.0,314.0
VRY12-XL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,0.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLJPR801-3XL,Skd-Jpr,Apparel - Ethnic Wear,Platinum C,694.0,4996.0,49.0,3.0,0.0,0.0,3-Feb-24,Jaipur,23.0,901.2987012987013,59.0,10.62,970.9187012987013,1257,>1000,>1000,16.0,201.13,25.0,25.0,15.0,50.0,40.0,20.0,286.13,970.92,970.87,207.25,16.487669053301513,21.34576249512779,1349.0,1281.0
JOPLVSRW1013-S,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,295.0,2996.0,0.0,0.0,0.0,0.0,21-Jan-25,Surat,23.0,383.1168831168832,59.0,10.62,452.7368831168832,581,500-1000,500-1000,10.0,58.08,20.0,20.0,14.0,40.0,40.0,16.0,128.08,452.74,452.91999999999996,88.29999999999995,15.197934595524949,19.503602046313404,499.0,475.0
JOPLJPR89-M,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,240.0,1996.0,121.0,3.0,3.0,0.0,24-Jul-21,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,451,300-500,250-500,1.0,4.51,20.0,20.0,13.0,30.0,40.0,12.0,69.51,381.31,381.49,71.87,15.93569844789357,18.848264723573045,499.0,475.0
JOPLJPR516-L,Kurta With Pant,Apparel - Ethnic Wear,Closed,389.0,2199.0,0.0,0.0,0.0,0.0,25-Feb-25,Surat,23.0,505.1948051948052,59.0,10.62,574.8148051948052,716,500-1000,500-1000,10.0,71.65,20.0,20.0,14.0,40.0,40.0,16.0,141.65,574.81,574.35,115.73000000000002,16.163407821229054,20.133441058599566,699.0,669.0
JOPLST281-S,Pending,Apparel - Other products,Launch Phase,0.0,0.0,0.0,0.0,0.0,0.0,"",Pending,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,,
JOPLST288-3XL,SKD-ST,Apparel - Ethnic Wear,New Listing,0.0,0.0,0.0,0.0,0.0,0.0,30-Apr-26,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLDI1050,Dress Material,Apparel - Sarees and Dress Materials,Closed,190.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,246.75324675324677,59.0,10.62,316.3732467532468,397,300-500,250-500,4.0,15.89,20.0,20.0,13.0,30.0,40.0,12.0,80.89,316.37,316.11,56.49000000000001,14.22921914357683,17.85549207454289,425.0,399.0
JOPLJPR153A-S,Kurta-Jpr,Apparel - Ethnic Wear,Platinum B,282.0,0.0,0.0,0.0,0.0,0.0,10-Mar-26,Jaipur,23.0,366.23376623376623,59.0,10.62,435.85376623376624,562,500-1000,500-1000,10.0,56.21,20.0,20.0,14.0,40.0,40.0,16.0,126.21,435.85,435.79,84.17000000000002,14.976868327402137,19.311522928278702,0.0,0.0
JOPLJPR7038-XL,Cotton Top,Apparel - Other products,Slow Moving,238.0,1996.0,20.0,0.0,0.0,0.0,15-Jul-25,Jaipur,23.0,309.0909090909091,59.0,10.62,378.7109090909091,467,300-500,250-500,5.0,23.35,20.0,20.0,13.0,30.0,40.0,12.0,88.35,378.71,378.65,71.02999999999997,15.209850107066375,18.75573116457263,499.0,475.0
JOPLJPR358-XXL,"Dress 42 """,Apparel - Dress,Platinum C,314.0,2330.0,1.0,0.0,0.0,0.0,2-Feb-21,Jaipur,23.0,407.7922077922079,59.0,10.62,477.4122077922079,589,500-1000,500-1000,7.0,41.2,20.0,20.0,14.0,40.0,40.0,16.0,111.2,477.41,477.8,94.18,15.98981324278438,19.727187211138837,699.0,664.0
JOPLVL234-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,745.0,4330.0,0.0,0.0,0.0,0.0,10-Jan-21,Jaipur,23.0,967.5324675324676,59.0,10.62,1037.1524675324677,1336,>1000,>1000,16.0,213.74,25.0,25.0,15.0,50.0,40.0,20.0,298.74,1037.15,1037.26,222.64,16.664670658682635,21.466467753742325,1199.0,1149.0
JOPLJPR765-XXL,Cotton Top,Apparel - Other products,Slow Moving,240.0,2330.0,41.0,0.0,0.0,0.0,28-Jun-24,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,470,300-500,250-500,5.0,23.49,20.0,20.0,13.0,30.0,40.0,12.0,88.49,381.31,381.51,71.88999999999999,15.295744680851062,18.853509822981295,499.0,475.0
JOPLJPR4034-3XL,Tunics-Jpr,Apparel - Other products,Closed,240.0,2330.0,0.0,0.0,0.0,0.0,12-Jun-24,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,470,300-500,250-500,5.0,23.49,20.0,20.0,13.0,30.0,40.0,12.0,88.49,381.31,381.51,71.88999999999999,15.295744680851062,18.853509822981295,499.0,475.0
JOPLJPR134-5XL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,370.0,2996.0,0.0,0.0,0.0,0.0,19-May-23,Jaipur,23.0,480.5194805194805,59.0,10.62,550.1394805194806,689,500-1000,500-1000,10.0,68.9,20.0,20.0,14.0,40.0,40.0,16.0,138.9,550.14,550.1,110.48000000000002,16.034833091436866,20.082179867490513,669.0,635.0
JOPLJPR721-XXL,Cotton Top,Apparel - Other products,Closed,230.0,2330.0,0.0,0.0,0.0,0.0,11-Jun-23,Jaipur,23.0,298.70129870129875,59.0,10.62,368.32129870129876,456,300-500,250-500,5.0,22.81,20.0,20.0,13.0,30.0,40.0,12.0,87.81,368.32,368.19,68.57,15.037280701754385,18.61689786655778,499.0,475.0
JOPLVL255B-XXL,Skd-Jpr,Apparel - Ethnic Wear,Closed,795.0,4665.0,0.0,0.0,0.0,0.0,18-Oct-22,Jaipur,23.0,1032.4675324675327,59.0,10.62,1102.0875324675326,1413,>1000,>1000,16.0,226.11,25.0,25.0,15.0,50.0,40.0,20.0,311.11,1102.09,1101.8899999999999,237.26999999999998,16.79193205944798,21.529142922863972,999.0,949.0
JOPLVSRW5175-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,2-Mar-25,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,599.0,569.05
JOPLVSMRW3988-5XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond B,255.0,2663.0,24.0,1.0,0.0,6.0,4-Jan-24,Surat,23.0,331.16883116883116,59.0,10.62,400.78883116883117,470,300-500,250-500,1.0,4.7,20.0,20.0,13.0,30.0,40.0,12.0,69.7,400.79,400.3,75.68,16.10212765957447,18.882761722499204,599.0,569.05
JOPLJPR731-S,Cotton Top,Apparel - Other products,Closed,0.0,0.0,0.0,0.0,0.0,0.0,24-Jan-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLMSFRTW1601-3XL,Rtw,Apparel - Ethnic Wear,Closed,650.0,4665.0,0.0,0.0,0.0,0.0,13-Apr-23,Surat,23.0,844.1558441558442,59.0,10.62,913.7758441558442,1189,>1000,>1000,16.0,190.24,25.0,25.0,15.0,50.0,40.0,20.0,275.24,913.78,913.76,194.14,16.328006728343144,21.245910716686605,999.0,949.05
JOPLVSRW5176-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,2-Jan-25,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLRJN16-XXL,Skd-Jpr,Apparel - Ethnic Wear,Closed,610.0,5600.0,0.0,0.0,0.0,0.0,15-Jan-25,Jaipur,23.0,792.2077922077922,59.0,10.62,861.8277922077922,1127,>1000,>1000,16.0,180.35,25.0,25.0,15.0,50.0,40.0,20.0,265.35,861.83,861.65,182.02999999999997,16.151730257320317,21.12138894171463,1220.0,1159.0
JOPLJPR716-M,Cotton Top,Apparel - Other products,Platinum B,260.0,2330.0,0.0,1.0,0.0,0.0,25-Dec-23,Jaipur,23.0,337.6623376623377,59.0,10.62,407.2823376623377,497,300-500,250-500,5.0,24.86,20.0,20.0,13.0,30.0,40.0,12.0,89.86,407.28,407.14,77.51999999999998,15.597585513078469,19.033479439579544,499.0,475.0
JOPLJPR831-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,699.0,6650.0,0.0,0.0,0.0,0.0,14-Sep-23,Jaipur,23.0,907.7922077922078,59.0,10.62,977.4122077922078,1265,>1000,>1000,16.0,202.36,25.0,25.0,15.0,50.0,40.0,20.0,287.36,977.41,977.64,209.01999999999998,16.523320158102766,21.385040859284665,1367.0,1299.0
JOPLST264-XXL,Skd-St,Apparel - Ethnic Wear,Closed,330.0,2663.0,1.0,0.0,0.0,0.0,11-Jun-24,Surat,23.0,428.57142857142856,59.0,10.62,498.19142857142856,631,500-1000,500-1000,10.0,63.13,20.0,20.0,14.0,40.0,40.0,16.0,133.13,498.19,497.87,98.25,15.57052297939778,19.721334885614823,699.0,669.0
JOPLJPR4035-M,Tunics-Jpr,Apparel - Other products,Closed,227.0,2330.0,18.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,294.8051948051948,59.0,10.62,364.4251948051948,452,300-500,250-500,5.0,22.6,20.0,20.0,13.0,30.0,40.0,12.0,87.6,364.43,364.4,67.77999999999997,14.995575221238933,18.59915312283282,499.0,475.0
JOPLJPR89-S,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,240.0,1996.0,86.0,8.0,1.0,0.0,24-Jul-21,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,451,300-500,250-500,1.0,4.51,20.0,20.0,13.0,30.0,40.0,12.0,69.51,381.31,381.49,71.87,15.93569844789357,18.848264723573045,499.0,475.0
JOPLJPR781-L,Cotton Top,Apparel - Other products,Closed,200.0,2330.0,0.0,0.0,0.0,0.0,14-Oct-24,Jaipur,23.0,259.7402597402597,59.0,10.62,329.3602597402597,415,300-500,250-500,5.0,20.76,20.0,20.0,13.0,30.0,40.0,12.0,85.76,329.36,329.24,59.620000000000005,14.366265060240965,18.101758860348717,499.0,475.0
JOPLVSRW5205-8XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum C,285.0,2663.0,18.0,0.0,0.0,0.0,28-Oct-24,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,625.0,593.75
JOPLVSM4084,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,1.0,0.0,0.0,0.0,28-Oct-20,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
ROLY04B-XL,Western Top,Apparel - Other products,Closed,200.0,1996.0,0.0,0.0,0.0,0.0,28-Apr-22,Surat,23.0,259.7402597402597,59.0,10.62,329.3602597402597,415,300-500,250-500,5.0,20.76,20.0,20.0,13.0,30.0,40.0,12.0,85.76,329.36,329.24,59.620000000000005,14.366265060240965,18.101758860348717,399.0,369.0
JOPLJPR4026-3XL,Tunics-Jpr,Apparel - Other products,Platinum C,260.0,2330.0,0.0,0.0,0.0,0.0,21-Oct-24,Jaipur,23.0,337.6623376623377,59.0,10.62,407.2823376623377,497,300-500,250-500,5.0,24.86,20.0,20.0,13.0,30.0,40.0,12.0,89.86,407.28,407.14,77.51999999999998,15.597585513078469,19.033479439579544,499.0,475.0
JOPLKS14-L,Kurta-St,Apparel - Ethnic Wear,Closed,160.0,1000.0,0.0,0.0,0.0,0.0,28-Mar-24,Surat,23.0,207.79220779220782,59.0,10.62,277.4122077922078,346,300-500,250-500,1.0,3.46,20.0,20.0,13.0,30.0,40.0,12.0,68.46,277.41,277.54,47.920000000000016,13.849710982658964,17.273933393693294,209.0,199.0
JOPLST245-L,Skd-St,Apparel - Ethnic Wear,Closed,486.0,4330.0,0.0,0.0,0.0,0.0,6-Oct-24,Surat,23.0,631.1688311688312,59.0,10.62,700.7888311688312,856,500-1000,500-1000,10.0,85.64,20.0,20.0,14.0,40.0,40.0,16.0,155.64,700.79,700.36,144.74,16.9088785046729,20.653867978830537,1249.0,1187.0
JOPLST703-L,Tunics-St,Apparel - Other products,Diamond C,105.0,930.0,23.0,2.0,4.0,0.0,16-Apr-24,Surat,23.0,136.36363636363637,59.0,10.62,205.98363636363638,267,0-300,250-500,0.0,0.0,20.0,20.0,13.0,20.0,40.0,8.0,61.0,205.98,206.0,31.379999999999995,11.752808988764043,15.234219840940582,299.0,279.0
JOPLVSM4133,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,0.0,0.0,0.0,0.0,4-Jan-21,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLMD141A,Dress Material,Apparel - Sarees and Dress Materials,Closed,584.0,4330.0,0.0,0.0,0.0,0.0,27-Oct-21,Surat,23.0,758.4415584415585,59.0,10.62,828.0615584415585,976,500-1000,500-1000,8.0,78.09,20.0,20.0,14.0,40.0,40.0,16.0,148.09,828.06,827.91,174.28999999999996,17.85758196721311,21.047952078347894,899.0,854.0
JOPLJPR7003-XL,Cotton Top,Apparel - Other products,Closed,230.0,2330.0,2.0,0.0,0.0,0.0,15-Jan-25,Jaipur,23.0,298.70129870129875,59.0,10.62,368.32129870129876,456,300-500,250-500,5.0,22.81,20.0,20.0,13.0,30.0,40.0,12.0,87.81,368.32,368.19,68.57,15.037280701754385,18.61689786655778,499.0,475.0
JOPLVSRW5229-M,RW Salwar suit,Apparel - Ethnic Wear,New Listing,0.0,0.0,57.0,0.0,0.0,0.0,28-Apr-26,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLVSMRW3988-S,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond B,255.0,2663.0,0.0,12.0,4.0,13.0,4-Jan-24,Surat,23.0,331.16883116883116,59.0,10.62,400.78883116883117,470,300-500,250-500,1.0,4.7,20.0,20.0,13.0,30.0,40.0,12.0,69.7,400.79,400.3,75.68,16.10212765957447,18.882761722499204,499.0,475.0
JOPLJPR154A-M,Kurta-Jpr,Apparel - Ethnic Wear,Platinum B,282.0,0.0,0.0,0.0,0.0,0.0,10-Mar-26,Jaipur,23.0,366.23376623376623,59.0,10.62,435.85376623376624,562,500-1000,500-1000,10.0,56.21,20.0,20.0,14.0,40.0,40.0,16.0,126.21,435.85,435.79,84.17000000000002,14.976868327402137,19.311522928278702,0.0,0.0
JOPLVL278-M,Skd-Jpr,Apparel - Ethnic Wear,Closed,895.0,4996.0,0.0,0.0,0.0,0.0,26-Aug-22,Jaipur,23.0,1162.3376623376623,59.0,10.62,1231.9576623376622,1568,>1000,>1000,16.0,250.85,25.0,25.0,15.0,50.0,40.0,20.0,335.85,1231.96,1232.15,267.5300000000002,17.06186224489797,21.715843667253722,1199.0,1149.0
JOPLJPR801-6XL,Skd-Jpr,Apparel - Ethnic Wear,Platinum C,694.0,4996.0,20.0,0.0,0.0,0.0,20-Jan-22,Jaipur,23.0,901.2987012987013,59.0,10.62,970.9187012987013,1257,>1000,>1000,16.0,201.13,25.0,25.0,15.0,50.0,40.0,20.0,286.13,970.92,970.87,207.25,16.487669053301513,21.34576249512779,1349.0,1281.0
JOPLJPR7039-M,Cotton Top,Apparel - Other products,Closed,236.0,1996.0,0.0,0.0,0.0,0.0,15-Jul-25,Jaipur,23.0,306.4935064935065,59.0,10.62,376.1135064935065,464,300-500,250-500,5.0,23.22,20.0,20.0,13.0,30.0,40.0,12.0,88.22,376.11,375.78,70.15999999999997,15.120689655172406,18.653943234875893,499.0,475.0
JOPLVSRW5169-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,271.0,2663.0,0.0,0.0,0.0,0.0,13-Jan-24,Surat,23.0,351.94805194805195,59.0,10.62,421.56805194805196,491,300-500,250-500,1.0,4.91,20.0,20.0,13.0,30.0,40.0,12.0,69.91,421.57,421.09000000000003,80.47000000000003,16.389002036659882,19.088258616408627,599.0,569.05
JOPLST201-L,Skd-St,Apparel - Ethnic Wear,Platinum A,320.0,2663.0,74.0,2.0,0.0,0.0,12-Apr-23,Surat,23.0,415.58441558441564,59.0,10.62,485.20441558441564,617,500-1000,500-1000,10.0,61.69,20.0,20.0,14.0,40.0,40.0,16.0,131.69,485.2,485.31,95.69,15.508914100486223,19.721584743771132,649.0,599.0
JOPLJPR807-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,610.0,4665.0,0.0,0.0,0.0,0.0,31-Jan-22,Jaipur,23.0,792.2077922077922,59.0,10.62,861.8277922077922,1127,>1000,>1000,16.0,180.35,25.0,25.0,15.0,50.0,40.0,20.0,265.35,861.83,861.65,182.02999999999997,16.151730257320317,21.12138894171463,946.0,899.0
JOPLJPR145A-L,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,278.0,1996.0,0.0,0.0,0.0,0.0,31-Jan-26,Jaipur,23.0,361.038961038961,59.0,10.62,430.658961038961,556,500-1000,500-1000,10.0,55.63,20.0,20.0,14.0,40.0,40.0,16.0,125.63,430.66,430.37,82.75,14.883093525179856,19.2147400811924,499.0,475.0
JOPLAI1008E,Saree,Apparel - Sarees and Dress Materials,Closed,290.0,1996.0,0.0,0.0,0.0,0.0,27-Mar-21,Surat,23.0,376.62337662337666,59.0,10.62,446.24337662337666,561,500-1000,500-1000,8.0,44.89,20.0,20.0,14.0,40.0,40.0,16.0,114.89,446.24,446.11,86.49000000000001,15.417112299465241,19.381800275547036,499.0,474.0
JOPLJPR794-M,Cotton Top,Apparel - Other products,Closed,240.0,2330.0,1.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,470,300-500,250-500,5.0,23.49,20.0,20.0,13.0,30.0,40.0,12.0,88.49,381.31,381.51,71.88999999999999,15.295744680851062,18.853509822981295,499.0,475.0
JOPLVL248-6XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,640.0,4665.0,1.0,0.0,0.0,0.0,4-Mar-24,Jaipur,23.0,831.1688311688313,59.0,10.62,900.7888311688313,1174,>1000,>1000,16.0,187.77,25.0,25.0,15.0,50.0,40.0,20.0,272.77,900.79,901.23,191.61,16.321124361158436,21.271356101448742,999.0,949.0
JOPLVL287-L,Skd-Jpr,Apparel - Ethnic Wear,Closed,895.0,4996.0,0.0,0.0,0.0,0.0,14-Sep-22,Jaipur,23.0,1162.3376623376623,59.0,10.62,1231.9576623376622,1568,>1000,>1000,16.0,250.85,25.0,25.0,15.0,50.0,40.0,20.0,335.85,1231.96,1232.15,267.5300000000002,17.06186224489797,21.715843667253722,1199.0,1149.0
JOPLVL288-XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,558.0,4996.0,0.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,724.6753246753248,59.0,10.62,794.2953246753248,960,500-1000,500-1000,10.0,96.03,20.0,20.0,14.0,40.0,40.0,16.0,166.03,794.3,793.97,166.35000000000002,17.328125000000004,20.943091924656244,1249.0,1199.0
JOPLJPR845-XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,750.0,6650.0,0.0,0.0,0.0,0.0,23-May-24,Jaipur,23.0,974.0259740259742,59.0,10.62,1043.645974025974,1344,>1000,>1000,16.0,214.98,25.0,25.0,15.0,50.0,40.0,20.0,299.98,1043.65,1044.02,224.39999999999998,16.69642857142857,21.501544161987553,1577.0,1499.0
JOPLST743-L,Tunics-St,Apparel - Other products,Closed,168.0,930.0,0.0,0.0,0.0,0.0,25-Jul-25,Surat,23.0,218.18181818181822,59.0,10.62,287.80181818181825,371,300-500,250-500,5.0,18.57,20.0,20.0,13.0,30.0,40.0,12.0,83.57,287.8,287.43,49.81,13.425876010781671,17.307048410838263,299.0,279.0
JOPLST221-XL,Skd-St,Apparel - Ethnic Wear,Closed,500.0,3330.0,0.0,0.0,0.0,0.0,26-Feb-24,Surat,23.0,649.3506493506494,59.0,10.62,718.9706493506494,877,500-1000,500-1000,10.0,87.66,20.0,20.0,14.0,40.0,40.0,16.0,157.66,718.97,719.34,149.72000000000003,17.071835803876855,20.824215861276425,899.0,849.0
JOPLST215-L,Skd-St,Apparel - Ethnic Wear,Closed,315.0,2663.0,0.0,0.0,0.0,0.0,22-Feb-24,Surat,23.0,409.09090909090907,59.0,10.62,478.71090909090907,610,500-1000,500-1000,10.0,60.97,20.0,20.0,14.0,40.0,40.0,16.0,130.97,478.71,479.03,94.40999999999997,15.477049180327866,19.721714756676068,599.0,569.0
JOPLJPR152A-S,Kurta-Jpr,Apparel - Ethnic Wear,Platinum B,281.0,0.0,0.0,0.0,0.0,0.0,24-Feb-26,Jaipur,23.0,364.935064935065,59.0,10.62,434.555064935065,561,500-1000,500-1000,10.0,56.06,20.0,20.0,14.0,40.0,40.0,16.0,126.06,434.56,434.94,84.32,15.03030303030303,19.403754967762215,0.0,0.0
JOPLJPR358-XL,"Dress 42 """,Apparel - Dress,Platinum C,314.0,2330.0,1.0,0.0,0.0,0.0,2-Feb-21,Jaipur,23.0,407.7922077922079,59.0,10.62,477.4122077922079,589,500-1000,500-1000,7.0,41.2,20.0,20.0,14.0,40.0,40.0,16.0,111.2,477.41,477.8,94.18,15.98981324278438,19.727187211138837,699.0,664.0
JOPLJPR16-M,Kurta-Jpr,Apparel - Ethnic Wear,Closed,200.0,0.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,259.7402597402597,59.0,10.62,329.3602597402597,398,300-500,250-500,1.0,3.98,20.0,20.0,13.0,30.0,40.0,12.0,68.98,329.36,329.02,59.39999999999998,14.924623115577884,18.034962702192438,0.0,0.0
JOPLCS102-XL,Cord Set,Apparel - Ethnic Wear,Closed,475.0,3318.0,0.0,0.0,0.0,0.0,29-Feb-24,Jaipur,23.0,616.8831168831169,59.0,10.62,686.503116883117,841,500-1000,500-1000,10.0,84.06,20.0,20.0,14.0,40.0,40.0,16.0,154.06,686.5,686.94,142.32000000000005,16.922711058263978,20.731151323269412,749.0,699.0
JOPLVSRW5233-6XL,RW Salwar suit,Apparel - Ethnic Wear,Launch Phase,0.0,0.0,0.0,0.0,0.0,0.0,"",Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,,
JOPLJPR58-M,Kurta-Jpr,Apparel - Ethnic Wear,Closed,247.0,1996.0,0.0,0.0,0.0,0.0,6-Jun-22,Jaipur,23.0,320.7792207792208,59.0,10.62,390.3992207792208,460,300-500,250-500,1.0,4.6,20.0,20.0,13.0,30.0,40.0,12.0,69.6,390.4,390.4,73.77999999999997,16.039130434782603,18.898603294529668,499.0,475.0
JOPLJPR4051-3XL,Tunics-Jpr,Apparel - Other products,Closed,232.0,2330.0,0.0,0.0,0.0,0.0,24-Jan-25,Jaipur,23.0,301.2987012987013,59.0,10.62,370.9187012987013,459,300-500,250-500,5.0,22.94,20.0,20.0,13.0,30.0,40.0,12.0,87.94,370.92,371.06,69.44,15.128540305010892,18.721083557358806,499.0,475.0
JOPLJPR158B-S,Kurta-Jpr,Apparel - Ethnic Wear,New Listing,0.0,0.0,9.0,0.0,0.0,0.0,13-Apr-26,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLJPR753-XS,Cotton Top,Apparel - Other products,Slow Moving,275.0,2330.0,47.0,3.0,4.0,0.0,4-May-24,Jaipur,23.0,357.14285714285717,59.0,10.62,426.7628571428572,558,500-1000,500-1000,11.0,61.4,20.0,20.0,14.0,40.0,40.0,16.0,131.4,426.76,426.6,81.98000000000002,14.691756272401438,19.209731734586626,499.0,475.0
JOPLJPR4041-S,Tunics-Jpr,Apparel - Other products,Closed,240.0,2330.0,3.0,0.0,0.0,0.0,21-Jan-25,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,470,300-500,250-500,5.0,23.49,20.0,20.0,13.0,30.0,40.0,12.0,88.49,381.31,381.51,71.88999999999999,15.295744680851062,18.853509822981295,499.0,475.0
JOPLVSRW5221-L,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,285.0,2663.0,0.0,0.0,0.0,0.0,14-Apr-25,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,499.0,475.0
JOPLJPR310-XXL,"Dress 36""",Apparel - Dress,Platinum C,360.0,2736.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,467.5324675324676,59.0,10.62,537.1524675324675,653,500-1000,500-1000,7.0,45.7,20.0,20.0,14.0,40.0,40.0,16.0,115.7,537.15,537.3,107.67999999999995,16.490045941807036,20.046449845916673,699.0,669.0
