,,,,,,,,,,,,,,,,,,
,,Master SKU,Style ID / Parent SKU,Size,Category,Loc,ST CS,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date,Manual Close / New,Child Remark,Parent Remark
,,JOPLJPR153A-L,JOPLJPR153A,L,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum A,Platinum B
,,JOPLJPR153A-M,JOPLJPR153A,M,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153A-S,JOPLJPR153A,S,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153A-XL,JOPLJPR153A,XL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153A-XXL,JOPLJPR153A,XXL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum A,Platinum B
,,JOPLJPR153B-L,JOPLJPR153B,L,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153B-M,JOPLJPR153B,M,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153B-S,JOPLJPR153B,S,Kurta-Jpr,Jaipur,282,,,380,1,0,0,0,########,,Platinum C,Platinum B
,,JOPLJPR153B-XL,JOPLJPR153B,XL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR153B-XXL,JOPLJPR153B,XXL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum A,Platinum B
,,JOPLJPR154A-L,JOPLJPR154A,L,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum A,Platinum B
,,JOPLJPR154A-M,JOPLJPR154A,M,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR154A-S,JOPLJPR154A,S,Kurta-Jpr,Jaipur,282,,,380,1,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR154A-XL,JOPLJPR154A,XL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum B,Platinum B
,,JOPLJPR154A-XXL,JOPLJPR154A,XXL,Kurta-Jpr,Jaipur,282,,,380,0,0,0,0,########,,Platinum A,Platinum B
,,JOPLJPR154B-L,JOPLJPR154B,L,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,########,,Diamond C,Platinum A
,,JOPLJPR154B-M,JOPLJPR154B,M,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,########,,Platinum A,Platinum A
,,JOPLJPR154B-S,JOPLJPR154B,S,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,########,,Platinum A,Platinum A
,,JOPLJPR154B-XL,JOPLJPR154B,XL,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,########,,Diamond C,Platinum A
,,JOPLJPR154B-XXL,JOPLJPR154B,XXL,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,########,,Diamond C,Platinum A
,,JOPLJPR155A-L,JOPLJPR155A,L,Kurta-Jpr,Jaipur,301,,,380,18,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155A-M,JOPLJPR155A,M,Kurta-Jpr,Jaipur,301,,,380,7,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155A-S,JOPLJPR155A,S,Kurta-Jpr,Jaipur,301,,,380,25,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155A-XL,JOPLJPR155A,XL,Kurta-Jpr,Jaipur,301,,,380,4,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155A-XXL,JOPLJPR155A,XXL,Kurta-Jpr,Jaipur,301,,,380,0,0,0,0,13-Apr-26,,Platinum C,New Listing
,,JOPLJPR155B-L,JOPLJPR155B,L,Kurta-Jpr,Jaipur,Pending,,,380,44,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155B-M,JOPLJPR155B,M,Kurta-Jpr,Jaipur,Pending,,,380,26,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155B-S,JOPLJPR155B,S,Kurta-Jpr,Jaipur,Pending,,,380,34,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155B-XL,JOPLJPR155B,XL,Kurta-Jpr,Jaipur,Pending,,,380,41,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR155B-XXL,JOPLJPR155B,XXL,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156A-L,JOPLJPR156A,L,Kurta-Jpr,Jaipur,Pending,,,380,2,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156A-M,JOPLJPR156A,M,Kurta-Jpr,Jaipur,Pending,,,380,3,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156A-S,JOPLJPR156A,S,Kurta-Jpr,Jaipur,Pending,,,380,12,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156A-XL,JOPLJPR156A,XL,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156A-XXL,JOPLJPR156A,XXL,Kurta-Jpr,Jaipur,Pending,,,380,1,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156B-L,JOPLJPR156B,L,Kurta-Jpr,Jaipur,Pending,,,380,42,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156B-M,JOPLJPR156B,M,Kurta-Jpr,Jaipur,Pending,,,380,28,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156B-S,JOPLJPR156B,S,Kurta-Jpr,Jaipur,Pending,,,380,36,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156B-XL,JOPLJPR156B,XL,Kurta-Jpr,Jaipur,Pending,,,380,37,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR156B-XXL,JOPLJPR156B,XXL,Kurta-Jpr,Jaipur,Pending,,,380,37,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157A-L,JOPLJPR157A,L,Kurta-Jpr,Jaipur,Pending,,,380,47,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157A-M,JOPLJPR157A,M,Kurta-Jpr,Jaipur,Pending,,,380,32,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157A-S,JOPLJPR157A,S,Kurta-Jpr,Jaipur,Pending,,,380,32,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157A-XL,JOPLJPR157A,XL,Kurta-Jpr,Jaipur,Pending,,,380,44,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157A-XXL,JOPLJPR157A,XXL,Kurta-Jpr,Jaipur,Pending,,,380,43,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157B-L,JOPLJPR157B,L,Kurta-Jpr,Jaipur,Pending,,,380,0,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157B-M,JOPLJPR157B,M,Kurta-Jpr,Jaipur,Pending,,,380,35,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157B-S,JOPLJPR157B,S,Kurta-Jpr,Jaipur,Pending,,,380,34,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157B-XL,JOPLJPR157B,XL,Kurta-Jpr,Jaipur,Pending,,,380,43,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR157B-XXL,JOPLJPR157B,XXL,Kurta-Jpr,Jaipur,Pending,,,380,38,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158A-L,JOPLJPR158A,L,Kurta-Jpr,Jaipur,295,,,380,57,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158A-M,JOPLJPR158A,M,Kurta-Jpr,Jaipur,295,,,380,1,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158A-S,JOPLJPR158A,S,Kurta-Jpr,Jaipur,295,,,380,35,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158A-XL,JOPLJPR158A,XL,Kurta-Jpr,Jaipur,295,,,380,45,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158A-XXL,JOPLJPR158A,XXL,Kurta-Jpr,Jaipur,295,,,380,36,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158B-L,JOPLJPR158B,L,Kurta-Jpr,Jaipur,289,,,380,0,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158B-M,JOPLJPR158B,M,Kurta-Jpr,Jaipur,289,,,380,0,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158B-S,JOPLJPR158B,S,Kurta-Jpr,Jaipur,289,,,380,9,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158B-XL,JOPLJPR158B,XL,Kurta-Jpr,Jaipur,289,,,380,5,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158B-XXL,JOPLJPR158B,XXL,Kurta-Jpr,Jaipur,289,,,380,9,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158C-L,JOPLJPR158C,L,Kurta-Jpr,Jaipur,295,,,380,61,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158C-M,JOPLJPR158C,M,Kurta-Jpr,Jaipur,295,,,380,58,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158C-S,JOPLJPR158C,S,Kurta-Jpr,Jaipur,295,,,380,45,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158C-XL,JOPLJPR158C,XL,Kurta-Jpr,Jaipur,295,,,380,67,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR158C-XXL,JOPLJPR158C,XXL,Kurta-Jpr,Jaipur,295,,,380,71,0,0,0,13-Apr-26,,New Listing,New Listing
,,JOPLJPR159A-L,JOPLJPR159A,L,Kurta-Jpr,Jaipur,287,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159A-M,JOPLJPR159A,M,Kurta-Jpr,Jaipur,287,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159A-S,JOPLJPR159A,S,Kurta-Jpr,Jaipur,287,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159A-XL,JOPLJPR159A,XL,Kurta-Jpr,Jaipur,287,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159A-XXL,JOPLJPR159A,XXL,Kurta-Jpr,Jaipur,287,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159B-L,JOPLJPR159B,L,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159B-M,JOPLJPR159B,M,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159B-S,JOPLJPR159B,S,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159B-XL,JOPLJPR159B,XL,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159B-XXL,JOPLJPR159B,XXL,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159C-L,JOPLJPR159C,L,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159C-M,JOPLJPR159C,M,Kurta-Jpr,Jaipur,285,,,380,11,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159C-S,JOPLJPR159C,S,Kurta-Jpr,Jaipur,285,,,380,13,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159C-XL,JOPLJPR159C,XL,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,Platinum C,New Listing
,,JOPLJPR159C-XXL,JOPLJPR159C,XXL,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159D-L,JOPLJPR159D,L,Kurta-Jpr,Jaipur,284,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159D-M,JOPLJPR159D,M,Kurta-Jpr,Jaipur,284,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159D-S,JOPLJPR159D,S,Kurta-Jpr,Jaipur,284,,,380,10,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159D-XL,JOPLJPR159D,XL,Kurta-Jpr,Jaipur,284,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159D-XXL,JOPLJPR159D,XXL,Kurta-Jpr,Jaipur,284,,,380,0,0,0,0,########,,Platinum C,New Listing
,,JOPLJPR159E-L,JOPLJPR159E,L,Kurta-Jpr,Jaipur,283,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159E-M,JOPLJPR159E,M,Kurta-Jpr,Jaipur,283,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159E-S,JOPLJPR159E,S,Kurta-Jpr,Jaipur,283,,,380,4,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159E-XL,JOPLJPR159E,XL,Kurta-Jpr,Jaipur,283,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159E-XXL,JOPLJPR159E,XXL,Kurta-Jpr,Jaipur,283,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159F-L,JOPLJPR159F,L,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159F-M,JOPLJPR159F,M,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159F-S,JOPLJPR159F,S,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159F-XL,JOPLJPR159F,XL,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159F-XXL,JOPLJPR159F,XXL,Kurta-Jpr,Jaipur,288,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159G-L,JOPLJPR159G,L,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159G-M,JOPLJPR159G,M,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159G-S,JOPLJPR159G,S,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,New Listing,Platinum C
,,JOPLJPR159G-XL,JOPLJPR159G,XL,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,Platinum B,Platinum C
,,JOPLJPR159G-XXL,JOPLJPR159G,XXL,Kurta-Jpr,Jaipur,285,,,380,0,0,0,0,########,,Platinum C,Platinum C
,,JOPLJPR159H-L,JOPLJPR159H,L,Kurta-Jpr,Jaipur,290,,,380,0,0,0,0,########,,Platinum C,New Listing
,,JOPLJPR159H-M,JOPLJPR159H,M,Kurta-Jpr,Jaipur,290,,,380,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159H-S,JOPLJPR159H,S,Kurta-Jpr,Jaipur,290,,,380,5,0,0,0,########,,New Listing,New Listing
,,JOPLJPR159H-XL,JOPLJPR159H,XL,Kurta-Jpr,Jaipur,290,,,380,2,0,0,0,########,,Platinum C,New Listing
,,JOPLJPR159H-XXL,JOPLJPR159H,XXL,Kurta-Jpr,Jaipur,290,,,380,0,0,0,0,########,,Platinum C,New Listing
,,JOPLJPR160-L,JOPLJPR160,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR160-M,JOPLJPR160,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR160-S,JOPLJPR160,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR160-XL,JOPLJPR160,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR160-XXL,JOPLJPR160,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR161-L,JOPLJPR161,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR161-M,JOPLJPR161,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR161-S,JOPLJPR161,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR161-XL,JOPLJPR161,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR161-XXL,JOPLJPR161,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR162-L,JOPLJPR162,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR162-M,JOPLJPR162,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR162-S,JOPLJPR162,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR162-XL,JOPLJPR162,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR162-XXL,JOPLJPR162,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR163-L,JOPLJPR163,L,KURTA-JPR,Jaipur,,,,,43,0,0,0,########,,New Listing,New Listing
,,JOPLJPR163-M,JOPLJPR163,M,KURTA-JPR,Jaipur,,,,,17,0,0,0,########,,New Listing,New Listing
,,JOPLJPR163-S,JOPLJPR163,S,KURTA-JPR,Jaipur,,,,,25,0,0,0,########,,New Listing,New Listing
,,JOPLJPR163-XL,JOPLJPR163,XL,KURTA-JPR,Jaipur,,,,,36,0,0,0,########,,New Listing,New Listing
,,JOPLJPR163-XXL,JOPLJPR163,XXL,KURTA-JPR,Jaipur,,,,,36,0,0,0,########,,New Listing,New Listing
,,JOPLJPR164-L,JOPLJPR164,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR164-M,JOPLJPR164,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR164-S,JOPLJPR164,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR164-XL,JOPLJPR164,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR164-XXL,JOPLJPR164,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR165-L,JOPLJPR165,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR165-M,JOPLJPR165,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR165-S,JOPLJPR165,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR165-XL,JOPLJPR165,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR165-XXL,JOPLJPR165,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR166-L,JOPLJPR166,L,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR166-M,JOPLJPR166,M,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR166-S,JOPLJPR166,S,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR166-XL,JOPLJPR166,XL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR166-XXL,JOPLJPR166,XXL,KURTA-JPR,Jaipur,,,,,0,0,0,0,########,,New Listing,New Listing
,,JOPLJPR2005-L,JOPLJPR2005,L,"Dress 46""",Jaipur,317,396,,550,0,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2005-M,JOPLJPR2005,M,"Dress 46""",Jaipur,317,396,,550,3,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2005-S,JOPLJPR2005,S,"Dress 46""",Jaipur,317,396,,550,12,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2005-XL,JOPLJPR2005,XL,"Dress 46""",Jaipur,317,396,,550,0,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2005-XS,JOPLJPR2005,XS,"Dress 46""",Jaipur,317,396,,550,18,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2005-XXL,JOPLJPR2005,XXL,"Dress 46""",Jaipur,317,396,,550,0,0,0,0,11-Apr-24,,Platinum C,Slow Moving
,,JOPLJPR2006-L,JOPLJPR2006,L,"Dress 46""",Jaipur,292,500,,550,33,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2006-M,JOPLJPR2006,M,"Dress 46""",Jaipur,292,500,,550,25,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2006-S,JOPLJPR2006,S,"Dress 46""",Jaipur,292,500,,550,41,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2006-XL,JOPLJPR2006,XL,"Dress 46""",Jaipur,292,500,,550,35,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2006-XS,JOPLJPR2006,XS,"Dress 46""",Jaipur,292,500,,550,51,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2006-XXL,JOPLJPR2006,XXL,"Dress 46""",Jaipur,292,500,,550,21,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-L,JOPLJPR2007,L,"Dress 46""",Jaipur,346,433,,550,3,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-M,JOPLJPR2007,M,"Dress 46""",Jaipur,346,433,,550,27,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-S,JOPLJPR2007,S,"Dress 46""",Jaipur,346,433,,550,26,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-XL,JOPLJPR2007,XL,"Dress 46""",Jaipur,346,433,,550,8,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-XS,JOPLJPR2007,XS,"Dress 46""",Jaipur,346,433,,550,36,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2007-XXL,JOPLJPR2007,XXL,"Dress 46""",Jaipur,346,433,,550,4,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-L,JOPLJPR2008,L,"Dress 46""",Jaipur,328,410,,550,31,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-M,JOPLJPR2008,M,"Dress 46""",Jaipur,328,410,,550,21,3,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-S,JOPLJPR2008,S,"Dress 46""",Jaipur,328,410,,550,13,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-XL,JOPLJPR2008,XL,"Dress 46""",Jaipur,328,410,,550,35,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-XS,JOPLJPR2008,XS,"Dress 46""",Jaipur,328,410,,550,43,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2008-XXL,JOPLJPR2008,XXL,"Dress 46""",Jaipur,328,410,,550,31,1,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-L,JOPLJPR2009,L,"Dress 46""",Jaipur,408,510,,550,0,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-M,JOPLJPR2009,M,"Dress 46""",Jaipur,408,510,,550,1,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-S,JOPLJPR2009,S,"Dress 46""",Jaipur,408,510,,550,22,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-XL,JOPLJPR2009,XL,"Dress 46""",Jaipur,408,510,,550,1,0,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-XS,JOPLJPR2009,XS,"Dress 46""",Jaipur,408,510,,550,42,1,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2009-XXL,JOPLJPR2009,XXL,"Dress 46""",Jaipur,408,510,,550,0,1,0,0,11-Apr-24,,Slow Moving,Slow Moving
,,JOPLJPR2011-3XL,JOPLJPR2011,3XL,"Dress 46""",Jaipur,337,421,Alina,550,3,0,0,0,11-Jun-25,,Platinum B,Platinum C
,,JOPLJPR2011-L,JOPLJPR2011,L,"Dress 46""",Jaipur,337,421,Alina,550,6,0,0,0,11-Jun-25,,Platinum C,Platinum C
,,JOPLJPR2011-M,JOPLJPR2011,M,"Dress 46""",Jaipur,337,421,Alina,550,16,0,0,0,11-Jun-25,,Slow Moving,Platinum C
,,JOPLJPR2011-S,JOPLJPR2011,S,"Dress 46""",Jaipur,337,421,Alina,550,9,0,0,0,11-Jun-25,,Slow Moving,Platinum C
,,JOPLJPR2011-XL,JOPLJPR2011,XL,"Dress 46""",Jaipur,337,421,Alina,550,0,0,0,0,11-Jun-25,,Platinum C,Platinum C
,,JOPLJPR2011-XS,JOPLJPR2011,XS,"Dress 46""",Jaipur,,,,,0,0,0,0,11-Jun-25,,Slow Moving,Platinum C
,,JOPLJPR2011-XXL,JOPLJPR2011,XXL,"Dress 46""",Jaipur,337,421,Alina,550,20,0,0,0,11-Jun-25,,Platinum C,Platinum C
,,JOPLJPR2012-3XL,JOPLJPR2012,3XL,"Dress 46""",Jaipur,319,399,Alina,550,30,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-L,JOPLJPR2012,L,"Dress 46""",Jaipur,319,399,Alina,550,34,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-M,JOPLJPR2012,M,"Dress 46""",Jaipur,319,399,Alina,550,30,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-S,JOPLJPR2012,S,"Dress 46""",Jaipur,319,399,Alina,550,33,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-XL,JOPLJPR2012,XL,"Dress 46""",Jaipur,319,399,Alina,550,36,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-XS,JOPLJPR2012,XS,"Dress 46""",Jaipur,,,,,0,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2012-XXL,JOPLJPR2012,XXL,"Dress 46""",Jaipur,319,399,Alina,550,23,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2013-3XL,JOPLJPR2013,3XL,"Dress 46""",Jaipur,296,370,Alina,550,33,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2013-L,JOPLJPR2013,L,"Dress 46""",Jaipur,296,370,Alina,550,40,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
,,JOPLJPR2013-M,JOPLJPR2013,M,"Dress 46""",Jaipur,296,370,Alina,550,26,0,0,0,11-Jun-25,,Slow Moving,Slow Moving
